id,period,norm_mass,material,posX,posY,posZ
2271.0,91.88155350122844,0.18784449899162597,0.0,1.0473672371527386E9,2.6480915007258476E10,2.522603749189484E9
2272.0,95.94006738419742,0.5287640957943261,0.0,2.742106437293647E9,2.7066291144565315E10,4.648450081959695E9
2273.0,132.42046597174198,0.6205971139196981,2.0,8.174696472779457E9,3.30831198964918E10,1.3445149508030355E8
2274.0,179.72754725646104,0.135096711041001,2.0,-3.953853201470418E10,-1.3057334970372124E10,1.9934594362377682E9
2275.0,107.35125684610122,0.9674002240310757,0.0,2.8778371006222298E10,5.637815952161418E9,1.5204796266350336E9
2276.0,110.4390690698545,0.9260573257604229,0.0,-8.867501292941507E9,2.864823933545237E10,-4.6665963769531506E8
2277.0,144.88166464306693,0.7310587254380392,3.0,-2.674325598709384E10,-2.4366167739119095E10,-1.8870655753305397E9
2278.0,137.35716662643864,0.6432595018240111,2.0,-1.0334465431465677E10,-3.3580270337383E10,-2.44436258640336E9
2279.0,141.6277287097804,0.5976259488567905,2.0,2.479263952313682E10,-2.563407730257811E10,-1.2605119393111973E9
2280.0,158.66047199363393,0.6739261472476618,2.0,3.737402196294896E10,8.575155875422447E9,-3.891660183624349E8
2281.0,117.44073077735626,0.6563347253667244,2.0,2.6631406584696705E10,-1.6686318458144262E10,-1.1368321368465285E9
2282.0,116.46026610348322,0.1382564718925328,2.0,1.569932557336764E10,2.669226033555273E10,-3.5406743757676105E9
2283.0,101.20171756199144,0.7184851462646236,0.0,5.186068449608493E9,-2.7538103962734177E10,3.306409843861942E9
2284.0,144.36357130536294,0.6234588399573322,2.0,3.3593870148458862E10,-1.2972933174293945E10,3.0659347263475833E9
2285.0,118.31122172703326,0.5232286213785527,2.0,2.839004429277611E10,1.4280662342238663E10,-1.4153028725502417E9
2286.0,118.57132152518606,0.12481615915616785,2.0,2.30343571644224E10,2.1984423115139526E10,1.4528687661172197E9
2287.0,115.93672170851067,0.27971832909314265,2.0,5.465362534483616E9,3.0594925192174133E10,3.024088492498268E9
2288.0,120.67993583525067,0.7626035762791673,3.0,-9.882792612655224E9,3.0266248121811947E10,-1.0171981064554524E7
2289.0,160.04661643525853,0.4057855011615904,2.0,3.814988289309756E10,6.945978077754635E9,-9.960002751957475E8
2290.0,125.00346638560364,0.8317247047421573,2.0,2.6272736411220955E10,1.979141760572281E10,-4.040151412787804E7
2291.0,103.87337513436736,0.9119260540891883,0.0,-2.0953171886720997E10,2.022926862411287E10,2.1841506253855715E9
2292.0,94.46793108408119,0.630682091355179,0.0,-8.896312217562187E9,-2.5870287519723835E10,-1.7055925150466266E8
2293.0,115.44807845381338,0.2950687161380934,2.0,-1.4154828377142965E10,-2.7631768355897915E10,-6.158870400853933E8
2294.0,138.15649437654727,0.6665382727737661,2.0,3.419281122015079E10,5.004389805094252E9,5.847054628417262E9
2295.0,91.01696676010778,0.3074033583900848,0.0,2.2067407587156902E10,-1.4002559876235748E10,-4.1989858291236906E9
2296.0,81.20095099715866,0.23010378815246132,0.0,-7.493471732347148E9,2.339877938392057E10,-9.573563545261903E8
2297.0,105.9550976815271,0.8450160067212606,0.0,2.3098246469301743E10,-1.848639277653226E10,8.27807885719391E8
2298.0,94.14230861888949,0.3765558631871212,0.0,1.7731339761090595E10,2.024713626541922E10,3.6635307118072133E9
2299.0,110.16766063817784,0.8412988439967038,0.0,-2.8947756362074654E10,-8.889128902621733E9,-2.2404914542128525E9
2300.0,117.99564598545511,0.3261196917307787,2.0,-2.619093927602961E10,1.7312087763235855E10,1.8054025574120495E8
2301.0,97.10197024756715,0.16267343839637122,0.0,-1.97873169251999E10,1.9457266021399303E10,-5.784052083490431E7
2302.0,85.61384283510282,0.5362125003938304,3.0,-1.7797165614949337E10,1.7919831370968575E10,-6.624496314696851E8
2303.0,141.34505198507802,0.8245766221557153,2.0,-1.1749874244193104E10,3.3623275112144352E10,4.8572459953482395E8
2304.0,134.3649608038587,0.8645804430230154,2.0,-3.4326633561815968E10,1.7046291807010307E9,4.075559448949712E9
2305.0,89.21535462193778,0.41851831202771594,0.0,2.549439826573268E9,2.5997170563137875E10,-5.863420059568988E7
2306.0,98.87671693358152,0.7107906338611503,0.0,-1.634649087626859E10,-2.2564817108795708E10,-1.3929364367589283E9
2307.0,110.33613095588005,0.1351652711884092,3.0,2.8705997528287086E10,-8.479980800995869E9,-3.4241054596793904E9
2308.0,87.32559824338955,0.8776338734875839,0.0,2.507800011671802E10,6.163527191169808E9,-1.0352189319214019E9
2309.0,84.06038655919048,0.17298866353723819,0.0,2.4349811997839893E10,-6.409796590817017E9,6.274644895804875E8
2310.0,107.95842759442938,0.890978921697135,3.0,-2.1593935862213715E10,2.078112504372183E10,-6.464906659936432E8
2311.0,93.0187942117627,0.11458165083469254,0.0,2.3999652535578743E10,-1.231756914816193E10,1.1605054533854246E9
2312.0,91.1276629856019,0.400991211415056,0.0,1.867880558813687E10,-1.8849602987454094E10,5.965211101945633E8
2313.0,115.39400284358506,0.5328956240288447,3.0,-2.0812698412196304E10,-2.3017470909504566E10,1.8491001716251736E9
2314.0,104.01747996749913,0.9453229979396577,0.0,2.4307325497705284E10,-1.6195505575374392E10,-1.0115900292906272E9
2315.0,140.34132608458543,0.11601541319409125,2.0,-3.4178849627726803E9,3.519180139135922E10,2.598817228585718E9
2316.0,83.03872064253545,0.9061488422588566,0.0,2.3442092892787388E10,8.919229872960018E9,1.8279198991012366E9
2317.0,149.3308254547516,0.4065972433815931,2.0,2.5866967770974022E10,-2.592224674325474E10,-2.8003040094084573E9
2318.0,86.63162829571456,0.5877969760086351,1.0,-1.5028942145308235E10,-2.069635973085548E10,-2.237647435291021E9
2319.0,99.49538783324084,0.4156419176656113,0.0,-2.600778130239692E10,1.0729747234325657E10,4.617055649642566E8
2320.0,95.98100154534988,0.7179549912757812,0.0,-2.7532867301392437E10,-2.3898913867054405E9,-1.22265469717392E9
2321.0,115.48524189393697,0.5866170365044419,2.0,-9.105201699678434E9,2.980319354884675E10,-2.0568936358600066E9
2322.0,93.80303990018095,0.29189772600290537,0.0,8.76547543272937E9,-2.549702068150029E10,-2.824654138038743E9
2323.0,102.85584535038605,0.5673350838341774,0.0,-2.864671846099061E10,-9.938411766346073E8,-2.8812984206334E9
2324.0,104.89744010868205,0.41840694793453703,0.0,2.227060121216594E10,1.8214745825343723E10,-3.8545511734784613E9
2325.0,128.5127099829901,0.7644121319762893,2.0,3.3105601331243942E10,-4.197722630387354E9,-1.0830230165446682E7
2326.0,78.30123136791374,0.10748916108766052,0.0,2.3354135058009766E10,-5.906476451753062E9,-6.394645824922788E8
2327.0,69.63459936417352,0.8766483470107729,0.0,1.974717870737702E10,-1.0066575330549692E10,3.328913305465966E8
2328.0,116.2081262198162,0.518396304936264,2.0,-1.0537348899210815E9,3.1085974510869976E10,7.416691343278949E8
2329.0,116.78100017227581,0.9081775052518364,2.0,5.401254486972792E9,3.112441929222835E10,5.683824237123404E8
2330.0,138.24935323081147,0.8606503278016612,2.0,2.0642308544731915E10,-2.809609028701069E10,-2.017800992251616E9
2331.0,114.8316654694811,0.225083668490584,2.0,-1.661973498051717E10,2.6006123402306488E10,-4.510881930378419E9
2332.0,117.6866367648196,0.8272625619329079,2.0,2.3098354633838486E10,2.143707470818975E10,-3.585135094871455E8
2333.0,107.26415556272339,0.6098150663031351,0.0,2.6218564603629086E10,1.418633576149949E10,-1.2970460515790809E7
2334.0,127.42862484555864,0.3846944584718779,2.0,-3.287006436262925E10,-3.0164757631439323E9,7.558313498195307E8
2335.0,154.63438441935227,0.8973101935994565,2.0,3.758152756473743E10,4.1493791213346043E9,-7.974096761077472E8
2336.0,78.34358811771008,0.5821749343230774,0.0,-2.128227526592507E10,-1.0635203930330235E10,-5.800367147163913E8
2337.0,72.07256342004347,0.20423336100204298,0.0,1.2840609602430717E10,-1.8822227351611927E10,-2.1526603074375234E9
2338.0,98.54496189100468,0.5784095749262641,0.0,-9.864561223164455E9,-2.574568350271772E10,3.498032981567987E9
2339.0,74.5884794594183,0.9080362931470561,0.0,-2.314004587510419E10,9.75087184216692E8,-1.8076502833683422E9
2340.0,121.28035818265585,0.6266248629171517,2.0,3.7258444449359503E9,3.199937868816623E10,-3.10294415719244E9
2341.0,92.49755962433916,0.421964175179538,0.0,1.0814995844171412E10,-2.4413619482145016E10,6.496551361311836E8
2342.0,103.49723988533947,0.5068098604732709,0.0,-6.009608764586376E9,-2.80488642771448E10,3.2659920269010534E9
2343.0,110.44332992764937,0.47494071680412653,2.0,1.4191890420919174E10,2.6617298696590515E10,-2.289726987350365E9
2344.0,146.04195298833062,0.5613141934804251,2.0,2.3811921362105434E10,-2.7304233881904297E10,2.958147131998186E9
2345.0,151.18259171228615,0.8351270345361866,2.0,3.0678708733922287E10,-2.0986183046301525E10,-8.161659604928656E8
2346.0,97.27768012998399,0.4141819644358189,0.0,-5.739956554045884E9,2.7361318535347008E10,-6.380107161977873E7
2347.0,80.474409832803,0.8394185065230095,0.0,1.9052945438711533E10,1.5138924504251972E10,-7.512656585094229E8
2348.0,104.72569193932132,0.5750329675407784,0.0,-2.1579009808054985E10,1.9313235809768486E10,1.593237950763977E8
2349.0,112.37623989735799,0.45082854553479257,3.0,7.724345852587891E9,-2.9806529980281563E10,-2.1185851920454934E8
2350.0,108.1383583023694,0.8355562469022491,0.0,-2.248103695982539E10,-1.956838062514326E10,-2.0201229339756665E9
2351.0,124.65024452964997,0.5805404107798449,2.0,-3.0553774656725277E10,-1.1748664727639397E10,1.766725573942153E8
2352.0,113.02638400206187,0.13388439545832387,3.0,1.6632736116808422E10,2.5754242453350914E10,-5.745450413532844E8
2353.0,114.41033702677868,0.8304912359307338,2.0,3.0706717715060215E10,4.994552367923249E9,-9.931737137626569E8
2354.0,61.15346947947542,0.6840723824612737,0.0,-9.427397290827335E9,-1.802621918501741E10,1.2829586958572909E8
2355.0,124.55993276030479,0.5656485800010461,2.0,-3.244571380863665E10,2.6333391920442934E9,3.1058904060857625E9
2356.0,127.83555966769248,0.6017044001715836,3.0,-2.3703002795725204E10,2.3176166206950306E10,-1.9607461535836618E9
2357.0,114.75049671469547,0.17238129283444914,3.0,2.588103569609832E10,-1.6963163286284075E10,1.4997670128660076E9
2358.0,155.31240673720364,0.6467534004967239,2.0,-2.1018287192780006E10,-3.150175294357493E10,-8.823491725199643E8
2359.0,111.93171913481227,0.7712923309898089,2.0,2.995211494823841E10,4.73565846525651E9,2.048751533148337E8
2360.0,132.0483341523338,0.6314405169725291,2.0,-3.2721457548942474E10,-7.731839553334944E9,-4.953705772243722E9
2361.0,118.10609589113335,0.5835745317725817,2.0,-2.6048128402705692E10,1.79958270800531E10,-2.354038900245739E9
2362.0,86.30706552635402,0.7405486600283133,0.0,2.5464289979600662E10,2.564088595505643E9,-4.4807476036959124E8
2363.0,181.770852955755,0.4891799263649189,2.0,-3.2827792302037918E10,-2.587122147012454E10,-2.25329816617458E9
2364.0,113.51225538383267,0.9830501330573643,2.0,3.0712195799836464E10,-4.1354495963811407E9,1.686841336971271E8
2365.0,116.8772636276349,0.66061708371173,2.0,-3.124671635100323E10,1.1571849370221615E9,-3.7173656111085124E9
2366.0,80.22117984900895,0.3723065578116612,0.0,2.0342032574833492E10,1.3607291942830652E10,4.377908724732229E8
2367.0,100.15659420524189,0.6271179442610626,0.0,-9.820430277357395E9,2.6295470619953613E10,-6.723305400544732E8
2368.0,118.81108834130454,0.8575369627679529,2.0,-2.2592715307636635E10,-2.2332239237578438E10,-1.0295227439722915E8
2369.0,123.128891323561,0.4963013710195554,2.0,-3.2267841534194267E10,3.6562363415079794E9,-4.1762911590935916E8
2370.0,101.89894170011227,0.9251928517869186,0.0,-2.6832268411089024E10,9.788167223996574E9,-1.8335389890182219E9
2371.0,100.52238322039977,0.8940649728904245,2.0,-4.540178033309393E9,-2.7944176548222908E10,-1.3658098014232395E9
2372.0,103.2566359006557,0.4352400203050655,0.0,2.549679097827942E10,1.3092434420591078E10,1.1102818643074143E9
2373.0,65.76518083308423,0.7484805249720572,0.0,-3.299823115093397E9,-2.1045897207059616E10,6.404937752561895E8
2374.0,115.12324178308626,0.5703109360899434,2.0,1.2494950786284418E10,2.8416594408315365E10,2.3147796637391818E8
2375.0,119.14080163013665,0.29997718150377156,2.0,3.028047074217623E10,8.5816558542076435E9,4.1229685807154717E9
2376.0,67.33043403896096,0.6639500272563827,0.0,1.3011326759103888E10,-1.725768452365063E10,-2.4202849704180574E9
2377.0,138.3749803702122,0.3437785173330839,2.0,2.7540008491829044E10,2.1336618865652245E10,-4.53791783225837E9
2378.0,107.29523339393958,0.9013538911372431,2.0,2.9079392723589966E10,-6.122876179610483E9,4.0674838520213073E8
2379.0,103.73031377331043,0.6610710003476997,0.0,-2.3959088262301853E10,1.6022467559904427E10,3.0969551989485445E9
2380.0,94.97483251051716,0.6169395143696429,0.0,2.609091177835693E10,-7.777453023931427E9,-1.6557837755827298E9
2381.0,64.31842139651343,0.3934043898228997,0.0,1.7317768239171097E10,1.1611974650356565E10,1.8933974237735112E9
2382.0,132.11243602659914,0.4055136793986812,2.0,2.159478831346833E10,2.6286525273568832E10,-7.129724181473718E8
2383.0,141.37303536212576,0.8602103243706037,2.0,-2.7423158119484745E10,2.2612255372643112E10,2.0063347542918713E9
2384.0,111.45250749331512,0.3771389323557811,0.0,-4.0522344259513407E9,2.9869983742464825E10,4.221225505869234E9
2385.0,72.85590136468193,0.19286426755806585,0.0,2.2846226271285606E10,1.454141336569258E9,-1.7493288580559745E8
2386.0,167.70043661056908,0.7502927172892389,2.0,-3.1188219562996273E10,-2.4854035413921066E10,-6.81389880794019E7
2387.0,95.30685093802936,0.4682173567479758,0.0,-1.5396566127203234E10,-2.234124266699474E10,1.969547703374748E9
2388.0,128.7626004792849,0.7532365930476559,2.0,9.290606070672161E9,-3.185054213080113E10,4.450973248255883E9
2389.0,95.25439183783179,0.33550007830978834,3.0,-2.308745838605739E10,-1.4116041090970692E10,3.7799187605445886E9
2390.0,159.1488468477475,0.5525252170987798,3.0,3.830796804758043E10,5.598767589838562E9,-4.380571421691387E8
2391.0,145.4316079637878,0.8792265434065326,2.0,-1.745404369826053E10,3.153924198951654E10,-3.1379410187515764E9
2392.0,95.89162260329002,0.23446726109555802,0.0,6.932832994622435E9,2.6438343865824394E10,-2.423587382942593E9
2393.0,121.3475722295998,0.2724142939719523,2.0,-2.211141581863419E10,-2.3280991696019337E10,1.259912674829032E9
2394.0,114.55843469724199,0.9374956320528547,2.0,-1.4044916555324318E10,2.764089620413831E10,5.0697790608314484E8
2395.0,86.18643005954574,0.6687683926627224,3.0,-1.85225567153395E10,-1.736283156858671E10,-837779.8204103158
2396.0,108.64984990472614,0.5677053171722914,0.0,-1.374579064175798E10,2.616813293344688E10,-4.635572399002279E9
2397.0,140.9522436879852,0.9414171333279286,2.0,3.527872624614887E10,-1.2343586465246277E9,1.5232738123159924E9
2398.0,139.00619358968424,0.9553023828469163,2.0,-3.3765586755957664E10,1.0551421506001238E10,9.364035350997442E8
2399.0,95.87346963374652,0.849881564325922,0.0,-2.1516827606130863E10,1.678857014854538E10,3.887169573258368E9
2400.0,98.59418737986734,0.20242800874078615,0.0,-2.326930900799932E10,1.5333086363872324E10,-2.624107480967269E9
2401.0,156.12796660519825,0.5015946005380341,2.0,-6.785631926400644E9,-3.7092859644629005E10,-3.1827239345306134E9
2402.0,102.89381551863994,0.9476752454033849,0.0,2.6578777640968464E10,-1.1487941206544237E10,-7.851498367933327E8
2403.0,84.96567647153113,0.6052796087276355,0.0,-3.438151083539976E9,2.495482517126362E10,3.4196009466938457E9
2404.0,105.92447463749494,0.11865978408289815,0.0,-1.97635932609238E10,2.1560414271021404E10,-2.893394620390887E9
2405.0,70.3886991375464,0.11902807130815324,0.0,2.220274253546833E10,-3.787194527052231E8,3.49702398896303E9
2406.0,132.27515889735176,0.45644003818244916,2.0,3.342287891496799E10,-5.689247145757823E9,-1.4830493554359717E9
2407.0,84.20147263591758,0.14239334091457823,0.0,2.353528123222044E10,-8.418386720146944E9,-1.277494131067239E7
2408.0,111.07880362846979,0.5239911063895675,2.0,2.0492476321225304E10,2.208896640026254E10,-1.9565430867043607E7
2409.0,109.99305349010181,0.9513277949113991,0.0,-2.3323385286200047E10,-1.9022796306304016E10,-1.4453594373593166E9
2410.0,128.69280303132837,0.9507670674686587,2.0,1.2211373340256214E9,3.3528468141286934E10,-3.0455078618886704E9
2411.0,110.56556741431308,0.4366813349781993,2.0,-8.134204696702059E9,2.8928327699432198E10,-2.903136084919341E9
2412.0,98.04555123805712,0.4312005121464195,3.0,-5.111251950880026E9,-2.731039007300705E10,-2.7914798585847416E9
2413.0,130.26698010367426,0.290249960710493,2.0,8.403242748132578E9,3.2294315987676594E10,-4.751820844374836E9
2414.0,87.41451682573755,0.9757492007658687,0.0,2.5508537636817993E10,-3.534210208223718E9,2.9712003401778555E9
2415.0,78.03779558061511,0.7687336246797898,0.0,-4.423084429777271E9,-2.3392772675026844E10,-2.7991185637466435E9
2416.0,166.76588931944428,0.7190828506024458,2.0,2.958093441310846E10,-2.635182829991758E10,3.5047642547445124E8
2417.0,121.3905162521303,0.1924674250403151,2.0,2.1004823457174156E10,-2.3967081460939545E10,1.9247926802858462E9
2418.0,82.56532804102531,0.8483224826725912,0.0,1.724871943948175E10,1.7891466669852974E10,1.7796558082513137E9
2419.0,141.13701960531176,0.2696150393237615,2.0,2.836140022459752E10,2.113101802904339E10,-3.6720139937375097E9
2420.0,103.61276067054436,0.5934251637400885,0.0,8.463195242102781E9,2.771880421787169E10,4.96529553395094E7
2421.0,143.6277187638283,0.7695961638987903,2.0,2.5137159054967358E10,-2.5026347739397186E10,-4.903982460935021E9
2422.0,101.9802468987706,0.665486988042177,1.0,-1.0914248815031187E10,2.6489271463808372E10,1.7033701341745954E9
2423.0,101.49737099641885,0.59065980647493,3.0,2.0066422181720783E10,2.0518699999648537E10,-1.1185574142862327E9
2424.0,109.58937737967574,0.6460688918760433,0.0,-2.236367113356365E10,-2.0258546224984264E10,1.4851004961622488E9
2425.0,118.06370765550608,0.6137100555065411,2.0,1.9966289898068703E10,-2.407407448117216E10,5.197781847521041E9
2426.0,109.29952035431731,0.16024255764190484,3.0,2.9955924560666817E10,-1.1385105346523623E9,-5.591923496885976E8
2427.0,95.3372009684679,0.8702266940241797,2.0,2.57534004041416E10,-9.063398750976898E9,-1.0353875602929693E9
2428.0,120.18438662975522,0.46629856413622794,2.0,-6.481205803537914E9,3.093892466768796E10,-4.2520366204637413E9
2429.0,115.54826808518705,0.7684456283740413,2.0,1.1099360866398956E10,-2.9041228632243538E10,1.2983793025640282E8
2430.0,124.26705502492024,0.2673954806666579,2.0,-2.3638948493039833E10,2.2612158430625427E10,-3.674436121060568E8
2431.0,125.36356862915973,0.3294524469493906,2.0,-3.1507850554491966E10,9.132650086258503E9,-1.6575452472571319E7
2432.0,150.42714177052608,0.5437675809362231,2.0,2.575571163622612E10,2.7034322760400692E10,-5.764547750320926E8
2433.0,144.48527733911956,0.4821377641264085,2.0,2.626840127357635E10,-2.4564429577917374E10,2.650004218361787E9
2434.0,128.90619279914705,0.8736244842761671,2.0,-2.419540121272383E10,2.2828143079496147E10,1.6412749675736723E9
2435.0,167.4549082269365,0.10883089843910251,2.0,-2.722068569419395E10,2.9175793478321224E10,-5.532806904149851E8
2436.0,92.76324262218952,0.9446857338457478,0.0,2.3857455624859062E10,1.1814501693124977E10,2.3184108718364825E9
2437.0,118.53851193298385,0.6577224278740132,2.0,7.199657551385496E9,-3.1049508041043106E10,3.846116220662573E8
2438.0,115.14671915488366,0.15110904050564833,2.0,3.0851810656094955E10,-4.9411299606505966E8,2.347433353390484E9
2439.0,127.02046149367182,0.3499398486888519,2.0,2.106412626745401E10,2.5556720658448647E10,-2.1183989214009125E9
2440.0,84.06813915855118,0.47273983853248347,0.0,1.3800371500039022E10,-2.0755930336835915E10,3.3777984263917627E9
2441.0,91.51994159878646,0.5142476672064136,0.0,2.355272815808221E10,-1.2215168870502316E10,-3.154287739980215E9
2442.0,128.60317414092236,0.39682396479035464,2.0,-8.499445785769556E9,3.2325988081931343E10,1.365092272326119E9
2443.0,99.97208649456365,0.3092941483843338,0.0,-2.43225541481845E10,1.4419948631118454E10,-2.406295853329399E9
2444.0,93.7928911040619,0.7284492569291305,3.0,2.6010950291474747E10,8.0402100918213215E9,-3.389961916346548E8
2445.0,95.15573035045176,0.2248368055809583,3.0,2.4058344605504295E10,1.2602930391161423E10,-3.155984986680847E9
2446.0,130.81423928650466,0.7663542115906854,2.0,-2.482192568927308E10,2.256268324287373E10,-2.6009965917924955E7
2447.0,94.34045006160179,0.8267203506154233,0.0,-2.5680122187278313E10,9.062209766993675E9,5.954855978891602E8
2448.0,167.28914945047035,0.8819602876304767,2.0,-1.7634518688731045E10,3.5443048328424324E10,-6.24012048594707E9
2449.0,119.27708127604222,0.7744490275129384,2.0,-1.461146438754346E10,2.817838859650082E10,-1.1291337311522946E9
2450.0,106.39695869532098,0.6661816245792533,0.0,2.6447576350837303E10,-1.3203646174139399E10,-5.690546105369399E8
2451.0,110.39822998099139,0.520974731818893,2.0,1.3533936236746609E10,2.6964909920680458E10,-9.359082671679952E8
2452.0,134.84162738975598,0.836853013815026,2.0,-2.8223427852020935E10,-1.96700032154936E10,-2.343655232413799E9
2453.0,99.61592575491251,0.4373723400235915,0.0,-2.0936631623036377E10,1.8813083616920013E10,-6.89667905968561E8
2454.0,119.87103389453459,0.39533164001234133,2.0,-3.1244211123227543E10,3.968495173736496E9,3.0357672290577693E9
2455.0,132.90831145592858,0.4604584403585673,2.0,3.1967732245811073E10,-1.1370182205108458E10,1.4496195364002378E9
2456.0,131.5694728531949,0.2902343629823122,2.0,-3.1447520770677624E10,-1.3288046107081663E10,1.0891814494929318E9
2457.0,131.18339232529243,0.4201206943796827,2.0,5.334390468153734E9,3.359868171872388E10,2.9418198511803584E9
2458.0,97.17959763637171,0.13149770354878976,0.0,2.347764264143651E10,1.4055504153470903E10,3.0541925685422325E9
2459.0,103.82969438871937,0.730735106194673,0.0,2.9008113365396416E10,-1.0075829027768116E9,-1.1760943829931955E9
2460.0,125.33924670623435,0.6209046604636377,2.0,-1.4693037485361029E10,-2.921469825238202E10,-1.504497335475323E9
2461.0,84.61312367469132,0.7158667504265442,1.0,-9.819968797642923E9,2.3005489199635555E10,2.211403024174112E9
2462.0,147.77827968678582,0.18800897763895963,2.0,-9.144625714613152E9,-3.5343536480567474E10,-3.8070298381414986E9
2463.0,128.54032261335863,0.7559966173168574,0.0,1.2751172061754114E10,-3.090079912431399E10,-8.129739714147798E8
2464.0,93.40946706967121,0.9817330854543739,3.0,-1.800195452168364E10,2.0156703798466022E10,4.4933043313562125E8
2465.0,101.38506950907306,0.6672095777041542,0.0,-1.9016507457694473E9,2.8372806129298267E10,-1.9890358370297687E9
2466.0,94.50960192596543,0.47281012570183056,0.0,-1.9586287997037025E10,1.8532954051418465E10,-1.6253742859274464E9
2467.0,80.31090941483879,0.1236674345952047,0.0,1.6140748197565165E10,-1.8280466783056202E10,-9.874481956911184E8
2468.0,160.1105288498476,0.8646344892573923,2.0,-1.317614693530384E10,-3.580330383986595E10,4.538027556107314E9
2469.0,75.82429809027661,0.4435993229758589,1.0,-1.0328775286090677E10,-2.0801067867970352E10,3.536288721764614E9
2470.0,129.50084268686956,0.7864829985712748,3.0,1.8786240073512177E10,-2.74443345852641E10,-1.0027059581631217E9
2471.0,89.20385594167004,0.8509036682686192,0.0,1.773818185620582E10,-1.916616255128716E10,-3.029138646745247E8
2472.0,140.14746537078847,0.299525090431707,2.0,3.538338137825944E10,-1.1969141493508148E9,-3.708635691834311E8
2473.0,130.81542145417274,0.44697979233501484,2.0,-2.549803085074798E10,2.1904398589405697E10,-2.0135507036757238E9
2474.0,130.08724759411209,0.20426829643627648,2.0,-1.1700595144562304E10,-3.16330484902932E10,-3.2594472549834137E9
2475.0,98.1168131639666,0.37671096457897557,0.0,-1.4193653091824722E8,2.7701577975863342E10,3.8199615045445085E7
2476.0,119.39465392572896,0.38455326922774535,2.0,-3.117731537306105E10,1.8328337632964811E9,4.635551100462899E9
2477.0,79.56219998957107,0.4443618231925266,0.0,1.8871901601519554E10,-1.4888831760354807E10,2.5195945940057817E9
2478.0,132.18706148600063,0.12472043401854688,2.0,4.704832314087954E9,-3.358429952040551E10,-2.9696049982612157E9
2479.0,119.57256607398362,0.20690389286513272,2.0,3.1660828893456913E10,-9.187480283575182E8,-3.8909429630757117E9
2480.0,128.36349812733502,0.26813517985257984,2.0,-3.2953156383718163E10,3.9431398928651695E9,2.3302253170548205E9
2481.0,83.08441659247805,0.31633040044297334,0.0,1.457862322220438E9,-2.489389863786565E10,8.156150022424886E8
2482.0,118.22115254516237,0.30699215225085164,2.0,2.1677412897010666E10,2.2966406005760063E10,-4.1394190972735E8
2483.0,110.4824935954674,0.986024614331102,0.0,2.5192993793350063E10,1.628152921688957E10,4.962202117059867E9
2484.0,125.36571711636951,0.8208269469085547,2.0,6.097661715444339E9,-3.2261204059383774E10,-4.342998233878019E8
2485.0,100.85225947630983,0.7223105844248683,0.0,2.8261241251339867E10,2.59037182625803E9,1.3204577258096232E9
2486.0,51.85089840171569,0.5238773380711637,0.0,-1.7148218743547115E10,6.10896627442281E9,-9.410683494118416E7
2487.0,146.07032405718923,0.891674812268385,2.0,6.143689592392202E9,3.581145685392298E10,1.0182725896968031E9
2488.0,112.25917188807179,0.9138292942713772,0.0,-2.8612781961392113E10,-1.036960655331628E10,1.452418473199321E9
2489.0,95.36658785560917,0.9122149747995512,0.0,-1.07684854013493E10,-2.491585005745739E10,-2.642030024241544E9
2490.0,107.89976169120925,0.6457066565516223,2.0,-2.7892769884495945E10,1.0186330614091848E10,-3.7951804654691184E8
2491.0,122.94850125574133,0.7022162776754229,2.0,-2.226548212578072E10,2.3546133316194805E10,-3.484121250413878E8
2492.0,107.19328386773535,0.9616062276272845,0.0,1.987608231147225E10,2.1719096948397697E10,2.962964137012159E9
2493.0,68.15242728944949,0.560969798118304,0.0,1.1276307245995674E10,1.8767057989411484E10,-4.3071254464859384E8
2494.0,102.85054504278797,0.9256086862145382,0.0,1.8439897874680138E10,-2.2000566087568172E10,4.638513677766458E8
2495.0,109.50173810440627,0.601198848755959,2.0,-1.2927435687981583E10,2.6958006674761154E10,2.0021211303707254E8
2496.0,121.38237216187326,0.6014333739746236,2.0,3.0674076724169342E10,9.247221093888166E9,-5.401213086749471E8
2497.0,67.08672046109636,0.6717559814799666,0.0,-4.869181283621061E9,-2.0751973041364063E10,2.7781945645817595E9
2498.0,128.49491249626,0.8984632315866984,2.0,-3.3243562804702164E10,1.5796126761807442E9,9.342514885310506E8
2499.0,129.25784955342692,0.19264194385435107,2.0,-1.993237168359925E10,2.6788338870137115E10,1.6038488543075075E9
2500.0,123.60676497746046,0.9804467635618785,2.0,-2.7111272819877502E10,-1.7826800228007282E10,-2.602799225893009E9
2501.0,116.01665518513255,0.9073518612407485,2.0,-3.0310305880274925E10,-6.877704125985563E9,-1.2502725979854302E9
2502.0,134.96735984000418,0.5236141969703426,3.0,1.6678074387260185E10,3.044324452880304E10,1.6606016034459667E9
2503.0,64.61222398157982,0.8129215078554187,0.0,7.221247850336098E9,-1.967504490949835E10,-2.588261363644004E9
2504.0,88.84532571174391,0.9809578942434937,0.0,2.5700391096334087E10,-4.1275538235147514E9,-2.2041277016796093E9
2505.0,123.9734140623856,0.8981683197513279,2.0,1.5981215741504227E10,2.8252721049988926E10,-8.17923969328216E8
2506.0,95.99097222237017,0.21576695571896837,0.0,-2.7399655585572464E10,-2.8970867019788027E9,-1.5003009137137012E9
